transaction_id,customer_id,amount,customer_tenure_months,previous_successes,previous_failures,days_since_last_payment,checkout_duration_minutes,checkout_started,checkout_completed,subscription_active,days_overdue,previous_recovery_success,failure_reason,recovered
TXN_101445,CUST_1445,9104.34,13,11,4,67,10.05,1,1,0,36,0,temporary_failure,1
TXN_101446,CUST_1446,34723.51,50,7,0,57,15.37,1,1,0,23,0,authentication_failure,0
TXN_101447,CUST_1447,41954.33,11,7,1,69,16.75,1,1,1,38,0,bank_declined,0
TXN_101448,CUST_1448,47247.33,31,12,0,56,7.29,1,1,0,10,0,network_error,1
TXN_101449,CUST_1449,34257.43,28,12,4,36,17.9,1,1,1,7,1,bank_declined,1
TXN_101450,CUST_1450,25009.59,44,0,1,60,9.67,1,1,0,24,0,insufficient_funds,0
TXN_101451,CUST_1451,31007.01,6,6,5,29,10.79,1,1,0,45,0,none,0
TXN_101452,CUST_1452,43484.58,41,10,5,70,19.99,1,1,0,1,0,insufficient_funds,1
TXN_101453,CUST_1453,28659.3,16,1,4,72,16.94,1,1,1,9,1,expired_card,1
TXN_101454,CUST_1454,1810.24,4,0,2,24,7.55,0,0,1,52,1,none,1
TXN_101455,CUST_1455,46568.15,35,2,4,64,0.7,1,0,1,23,0,network_error,0
TXN_101456,CUST_1456,34569.48,48,3,2,5,12.71,1,0,1,47,0,none,0
TXN_101457,CUST_1457,33922.72,56,12,1,17,14.23,1,1,0,15,1,temporary_failure,1
TXN_101458,CUST_1458,11019.06,59,5,2,9,13.19,1,0,0,18,0,authentication_failure,0
TXN_101459,CUST_1459,33046.61,26,9,1,10,19.37,1,1,1,58,0,authentication_failure,1
TXN_101460,CUST_1460,19875.06,57,13,1,64,17.33,1,1,1,30,0,temporary_failure,1
TXN_101461,CUST_1461,32666.28,12,4,3,76,9.25,1,1,0,10,0,bank_declined,0
TXN_101462,CUST_1462,5597.67,11,14,1,83,1.73,1,1,1,5,1,bank_declined,1
TXN_101463,CUST_1463,32994.91,37,14,2,64,9.78,1,1,1,5,0,expired_card,0
TXN_101464,CUST_1464,49970.86,25,13,3,51,13.94,1,1,0,31,1,none,1
TXN_101465,CUST_1465,2696.14,18,3,3,66,12.35,1,1,0,38,1,temporary_failure,0
TXN_101466,CUST_1466,48865.56,19,7,1,81,10.99,1,0,1,47,0,bank_declined,1
TXN_101467,CUST_1467,20523.33,23,10,4,77,9.64,1,1,0,12,0,bank_declined,1
TXN_101468,CUST_1468,43576.45,55,11,4,30,6.23,1,1,0,58,0,authentication_failure,1
TXN_101469,CUST_1469,39184.56,38,13,5,16,5.91,0,1,1,2,0,none,1
TXN_101470,CUST_1470,28480.71,54,3,3,54,10.25,1,1,1,55,0,bank_declined,1
TXN_101471,CUST_1471,37000.93,18,12,1,35,3.63,1,1,1,55,1,temporary_failure,1
TXN_101472,CUST_1472,43962.22,26,9,4,25,7.14,0,0,0,40,0,expired_card,0
TXN_101473,CUST_1473,20385.77,6,11,1,52,6.82,1,1,1,55,1,none,1
TXN_101474,CUST_1474,16553.55,4,12,1,16,11.95,1,0,1,34,0,authentication_failure,1
TXN_101475,CUST_1475,33479.39,44,1,3,85,1.8,1,0,0,37,1,network_error,0
TXN_101476,CUST_1476,40449.94,51,14,5,24,16.68,1,1,0,56,1,temporary_failure,1
TXN_101477,CUST_1477,38185.57,29,2,3,1,11.47,0,1,1,16,0,insufficient_funds,0
TXN_101478,CUST_1478,39951.34,59,5,0,85,13.58,1,0,1,2,0,insufficient_funds,0
TXN_101479,CUST_1479,21948.49,34,7,4,4,14.21,1,1,1,33,0,bank_declined,0
TXN_101480,CUST_1480,40946.36,17,7,4,3,6.18,1,1,0,11,0,none,1
TXN_101481,CUST_1481,6274.39,43,14,4,35,9.67,1,1,1,23,0,authentication_failure,1
TXN_101482,CUST_1482,27361.11,43,10,2,5,19.15,1,1,1,5,0,insufficient_funds,1
TXN_101483,CUST_1483,586.21,53,14,1,20,15.45,1,1,1,41,0,insufficient_funds,1
TXN_101484,CUST_1484,16431.92,16,8,3,76,19.41,1,0,1,10,1,bank_declined,0
TXN_101485,CUST_1485,18513.14,2,6,4,88,15.05,1,1,0,47,0,network_error,0
TXN_101486,CUST_1486,19989.78,34,12,0,25,3.92,1,0,1,26,0,bank_declined,1
TXN_101487,CUST_1487,34864.72,55,1,4,54,1.76,1,1,0,47,0,bank_declined,1
TXN_101488,CUST_1488,19611.34,8,7,5,38,11.76,1,1,0,23,0,network_error,0
TXN_101489,CUST_1489,22600.07,13,6,1,83,7.48,1,1,1,17,0,insufficient_funds,0
TXN_101490,CUST_1490,12105.94,42,7,1,32,5.87,1,0,1,26,1,temporary_failure,1
TXN_101491,CUST_1491,18850.61,8,11,3,13,16.24,1,0,0,53,0,temporary_failure,1
TXN_101492,CUST_1492,11595.3,30,2,2,55,7.66,1,1,1,54,0,insufficient_funds,0
TXN_101493,CUST_1493,3937.84,32,6,3,80,6.68,1,1,0,55,0,temporary_failure,1
TXN_101494,CUST_1494,30291.4,36,9,4,20,17.07,1,1,1,40,0,bank_declined,1
TXN_101495,CUST_1495,33510.18,47,12,5,45,17.0,1,0,1,20,0,none,1
TXN_101496,CUST_1496,31088.67,30,8,0,15,7.45,1,1,0,58,1,expired_card,1
TXN_101497,CUST_1497,23335.65,1,2,3,15,16.73,1,0,0,50,0,network_error,1
TXN_101498,CUST_1498,19175.35,43,13,2,83,17.09,1,0,0,33,0,none,1
TXN_101499,CUST_1499,43207.68,39,9,3,28,8.77,1,1,0,55,1,insufficient_funds,1
TXN_101500,CUST_1000,26098.36,17,5,1,7,1.8,0,1,0,32,0,none,1
TXN_101501,CUST_1001,24115.34,59,1,4,87,0.53,1,0,1,57,0,bank_declined,0
TXN_101502,CUST_1002,1574.41,20,1,4,2,10.7,1,0,0,47,1,bank_declined,0
TXN_101503,CUST_1003,17260.02,24,4,4,88,7.21,1,1,1,53,0,bank_declined,0
TXN_101504,CUST_1004,19195.72,50,4,4,18,19.94,1,0,0,17,1,temporary_failure,1
TXN_101505,CUST_1005,20121.49,22,12,4,65,15.56,0,1,1,2,0,none,1
TXN_101506,CUST_1006,29134.57,29,6,4,78,15.34,1,1,0,23,0,temporary_failure,0
TXN_101507,CUST_1007,26820.05,22,11,0,85,19.13,1,0,0,0,0,bank_declined,1
TXN_101508,CUST_1008,30512.88,44,1,2,73,17.81,1,0,1,5,0,bank_declined,1
TXN_101509,CUST_1009,38314.7,9,10,4,81,6.7,1,1,0,18,0,temporary_failure,1
TXN_101510,CUST_1010,40705.39,37,13,2,21,3.74,1,1,1,21,0,temporary_failure,1
TXN_101511,CUST_1011,35990.72,10,12,5,45,15.04,1,1,1,50,1,temporary_failure,1
TXN_101512,CUST_1012,47789.53,36,6,4,12,7.88,1,1,1,42,1,insufficient_funds,0
TXN_101513,CUST_1013,1206.16,37,4,3,32,9.73,1,1,0,58,0,none,0
TXN_101514,CUST_1014,10030.17,28,13,4,4,12.79,1,1,0,7,0,bank_declined,1
TXN_101515,CUST_1015,675.87,28,5,1,89,18.2,1,1,1,4,1,temporary_failure,1
TXN_101516,CUST_1016,32479.49,42,7,0,76,8.67,1,0,1,51,1,network_error,1
TXN_101517,CUST_1017,44932.12,43,9,3,26,15.77,1,1,0,8,0,none,1
TXN_101518,CUST_1018,12401.07,21,12,3,77,5.73,1,1,0,46,1,insufficient_funds,0
TXN_101519,CUST_1019,46373.62,24,13,1,23,14.11,1,1,0,20,0,insufficient_funds,1
TXN_101520,CUST_1020,3295.29,42,11,4,66,0.53,1,1,1,27,0,none,1
TXN_101521,CUST_1021,46741.47,40,3,0,62,17.49,1,1,0,45,0,temporary_failure,0
TXN_101522,CUST_1022,17775.65,2,12,3,47,1.09,1,1,1,3,1,authentication_failure,1
TXN_101523,CUST_1023,5340.62,55,6,0,62,14.4,1,0,0,55,1,insufficient_funds,0
TXN_101524,CUST_1024,24447.83,8,5,3,77,1.4,1,0,1,23,1,none,0
TXN_101525,CUST_1025,13061.8,48,9,4,11,5.69,1,1,0,7,0,none,1
TXN_101526,CUST_1026,14458.18,27,1,5,27,10.2,1,0,1,51,1,none,0
TXN_101527,CUST_1027,15572.31,22,14,3,43,8.69,1,0,0,16,0,bank_declined,1
TXN_101528,CUST_1028,40210.39,37,7,5,42,4.24,1,1,0,33,0,bank_declined,0
TXN_101529,CUST_1029,27096.32,27,9,3,16,7.01,1,1,0,19,0,insufficient_funds,0
TXN_101530,CUST_1030,15771.99,57,8,2,39,14.69,1,1,0,15,0,none,0
TXN_101531,CUST_1031,30633.59,29,4,4,48,13.55,1,0,0,9,1,none,0
TXN_101532,CUST_1032,35892.69,3,9,1,84,1.9,1,0,1,33,0,bank_declined,1
TXN_101533,CUST_1033,13849.41,44,3,5,56,15.07,1,0,1,42,1,expired_card,0
TXN_101534,CUST_1034,20853.39,13,5,1,86,1.53,1,1,0,9,0,temporary_failure,1
TXN_101535,CUST_1035,6357.74,45,7,4,83,11.09,1,0,1,29,0,bank_declined,0
TXN_101536,CUST_1036,9303.12,10,10,1,63,5.57,1,1,1,29,1,network_error,1
TXN_101537,CUST_1037,34151.56,36,14,4,74,11.96,1,0,0,50,0,bank_declined,0
TXN_101538,CUST_1038,9317.49,9,2,1,56,5.6,1,1,1,24,1,bank_declined,1
TXN_101539,CUST_1039,26400.62,54,9,5,73,19.71,1,1,1,56,1,temporary_failure,0
TXN_101540,CUST_1040,35539.6,56,10,2,73,6.54,1,0,1,45,0,none,1
TXN_101541,CUST_1041,5611.78,55,10,1,69,5.22,0,1,0,42,1,none,1
TXN_101542,CUST_1042,28495.42,27,0,5,87,5.93,0,1,0,40,0,none,0
TXN_101543,CUST_1043,13051.17,34,3,3,75,17.98,1,1,1,6,1,expired_card,0
TXN_101544,CUST_1044,48157.47,51,14,4,42,12.91,1,1,1,46,0,network_error,1
TXN_101545,CUST_1045,24332.22,1,3,0,22,14.75,1,1,0,19,0,insufficient_funds,0
TXN_101546,CUST_1046,40357.83,32,0,0,26,18.4,1,1,1,16,0,none,1
TXN_101547,CUST_1047,27646.26,25,8,4,57,18.28,1,1,1,2,0,network_error,1
TXN_101548,CUST_1048,2457.6,29,2,2,36,14.91,1,1,0,46,1,expired_card,0
TXN_101549,CUST_1049,31767.62,7,4,1,5,4.36,1,0,1,45,1,expired_card,0
TXN_101550,CUST_1050,47584.75,49,5,2,64,16.95,1,1,1,39,1,none,0
TXN_101551,CUST_1051,30200.11,3,7,0,5,4.47,1,1,0,35,0,temporary_failure,1
TXN_101552,CUST_1052,41013.69,20,5,5,49,14.99,1,1,1,25,1,insufficient_funds,1
TXN_101553,CUST_1053,44245.06,20,2,4,21,13.87,1,1,0,9,0,expired_card,1
TXN_101554,CUST_1054,11635.56,53,5,4,87,15.3,0,1,0,33,0,none,0
TXN_101555,CUST_1055,10838.63,30,0,2,24,10.89,0,1,1,13,0,expired_card,1
TXN_101556,CUST_1056,30665.76,35,3,5,78,12.96,1,1,1,7,0,bank_declined,0
TXN_101557,CUST_1057,20728.11,35,5,2,89,19.09,1,1,1,54,1,bank_declined,0
TXN_101558,CUST_1058,42041.11,49,6,1,71,2.47,1,1,1,26,0,none,0
TXN_101559,CUST_1059,45031.15,39,10,3,50,6.52,1,0,1,9,0,none,0
TXN_101560,CUST_1060,17865.04,27,12,5,87,12.42,1,0,1,56,1,network_error,1
TXN_101561,CUST_1061,12072.47,26,10,3,47,19.3,0,1,0,49,1,insufficient_funds,1
TXN_101562,CUST_1062,39092.12,14,9,1,69,2.36,1,1,1,14,1,none,0
TXN_101563,CUST_1063,13957.86,17,2,3,64,0.94,1,0,1,36,0,network_error,1
TXN_101564,CUST_1064,41183.93,18,8,0,59,1.59,1,0,0,21,1,none,1
TXN_101565,CUST_1065,21359.79,45,11,3,45,1.52,1,1,1,44,0,insufficient_funds,1
TXN_101566,CUST_1066,33477.23,52,11,1,35,18.2,1,1,1,49,0,bank_declined,1
TXN_101567,CUST_1067,5048.11,29,6,3,57,14.56,1,1,1,30,1,none,1
TXN_101568,CUST_1068,31305.81,20,13,4,75,13.7,1,1,0,1,1,temporary_failure,1
TXN_101569,CUST_1069,22752.85,53,0,2,37,10.69,1,1,1,44,1,authentication_failure,0
TXN_101570,CUST_1070,29454.44,27,1,0,10,15.75,1,0,0,30,0,authentication_failure,1
TXN_101571,CUST_1071,8650.31,18,0,4,11,3.54,1,1,0,13,1,none,0
TXN_101572,CUST_1072,36922.63,4,10,4,41,8.14,1,1,1,9,1,insufficient_funds,0
TXN_101573,CUST_1073,43181.01,1,8,1,38,10.06,1,1,1,29,0,insufficient_funds,1
TXN_101574,CUST_1074,11071.97,50,8,2,70,2.65,1,1,0,35,0,none,1
TXN_101575,CUST_1075,5057.01,1,6,2,10,8.68,1,0,0,46,1,network_error,0
TXN_101576,CUST_1076,1474.84,58,9,5,35,6.67,0,1,1,39,0,temporary_failure,1
TXN_101577,CUST_1077,32205.98,26,2,0,51,1.19,1,0,1,14,1,insufficient_funds,1
TXN_101578,CUST_1078,30472.57,45,12,1,30,3.17,1,1,1,13,0,none,1
TXN_101579,CUST_1079,27470.86,20,14,0,32,15.4,1,1,1,30,1,insufficient_funds,1
TXN_101580,CUST_1080,11827.77,52,4,5,12,0.85,1,1,0,28,1,network_error,1
TXN_101581,CUST_1081,19728.03,23,14,3,17,18.72,1,1,0,26,0,bank_declined,1
TXN_101582,CUST_1082,29845.47,10,3,4,40,2.19,1,0,0,20,1,none,1
TXN_101583,CUST_1083,24989.31,59,6,0,57,16.09,0,1,0,8,0,none,1
TXN_101584,CUST_1084,49392.94,11,13,4,55,18.02,1,1,0,19,0,network_error,0
TXN_101585,CUST_1085,7081.06,41,8,1,23,18.85,1,0,0,34,0,temporary_failure,1
TXN_101586,CUST_1086,34848.68,41,11,3,72,17.42,1,1,1,57,0,none,0
TXN_101587,CUST_1087,20394.64,5,1,1,30,6.11,1,1,0,14,1,bank_declined,0
TXN_101588,CUST_1088,21581.52,58,12,3,54,7.0,1,0,1,23,1,none,1
TXN_101589,CUST_1089,35964.61,1,7,3,9,8.82,1,1,1,48,0,authentication_failure,1
TXN_101590,CUST_1090,34714.08,17,14,4,59,3.22,1,1,1,56,0,expired_card,1
TXN_101591,CUST_1091,49565.42,22,8,1,1,0.93,1,1,1,15,0,temporary_failure,1
TXN_101592,CUST_1092,6681.2,34,9,1,14,17.45,1,1,1,35,1,none,0
TXN_101593,CUST_1093,5474.25,56,13,0,2,11.31,1,0,0,10,1,bank_declined,1
TXN_101594,CUST_1094,36299.64,45,9,1,42,12.37,0,0,0,56,1,bank_declined,1
TXN_101595,CUST_1095,29045.83,41,8,0,30,18.58,1,1,0,7,1,temporary_failure,1
TXN_101596,CUST_1096,13925.79,29,13,2,69,13.47,0,1,0,2,0,temporary_failure,1
TXN_101597,CUST_1097,4247.14,4,9,2,66,13.97,1,1,1,18,0,insufficient_funds,1
TXN_101598,CUST_1098,4557.22,5,13,2,55,15.85,1,0,1,45,1,bank_declined,1
TXN_101599,CUST_1099,44741.29,11,6,5,62,2.77,1,1,1,40,1,none,1
TXN_101600,CUST_1100,9835.81,56,14,1,74,7.52,1,0,0,2,1,bank_declined,1
TXN_101601,CUST_1101,16371.57,51,8,5,14,19.38,0,0,1,35,1,expired_card,1
TXN_101602,CUST_1102,11564.82,21,8,1,9,18.5,1,1,0,24,1,temporary_failure,1
TXN_101603,CUST_1103,17943.32,35,13,0,37,17.74,1,1,1,59,1,network_error,1
TXN_101604,CUST_1104,3750.36,12,2,5,46,9.32,1,0,0,35,1,authentication_failure,0
TXN_101605,CUST_1105,26097.27,26,3,5,56,17.22,1,0,0,10,1,none,0
TXN_101606,CUST_1106,3660.34,51,1,5,49,1.44,1,1,0,50,0,none,0
TXN_101607,CUST_1107,40077.72,19,9,3,70,3.4,1,1,1,15,0,authentication_failure,1
TXN_101608,CUST_1108,11915.49,45,2,0,14,8.57,1,1,0,54,0,none,1
TXN_101609,CUST_1109,27138.59,7,10,2,17,9.93,1,0,0,53,1,insufficient_funds,0
TXN_101610,CUST_1110,44039.93,47,10,0,81,5.64,1,1,1,16,0,network_error,1
TXN_101611,CUST_1111,32648.61,55,4,3,87,7.45,1,1,1,41,0,temporary_failure,0
TXN_101612,CUST_1112,26788.0,7,4,1,1,3.67,1,1,0,23,0,bank_declined,0
TXN_101613,CUST_1113,16419.39,26,5,0,83,10.04,1,0,1,16,1,insufficient_funds,0
TXN_101614,CUST_1114,16850.2,40,12,5,42,15.98,1,1,0,47,0,expired_card,0
TXN_101615,CUST_1115,33573.5,5,6,2,25,13.4,0,1,0,19,0,authentication_failure,1
TXN_101616,CUST_1116,49708.73,21,6,2,70,2.6,1,0,1,21,0,none,0
TXN_101617,CUST_1117,33193.41,14,0,1,37,10.01,1,1,0,5,1,authentication_failure,1
TXN_101618,CUST_1118,28021.84,4,13,0,41,14.1,1,1,1,6,0,temporary_failure,1
TXN_101619,CUST_1119,36613.33,23,1,3,4,10.83,1,1,1,13,0,none,0
TXN_101620,CUST_1120,23420.72,42,11,1,10,8.14,1,0,1,10,1,none,1
TXN_101621,CUST_1121,3289.07,20,8,0,64,12.63,1,0,1,11,0,none,1
TXN_101622,CUST_1122,28246.15,15,9,4,33,19.39,0,0,1,45,0,network_error,1
TXN_101623,CUST_1123,47893.98,50,1,2,0,2.35,1,1,0,4,1,none,0
TXN_101624,CUST_1124,9012.56,52,5,3,82,8.11,1,0,0,4,0,none,0
TXN_101625,CUST_1125,34593.24,45,10,5,1,8.43,1,1,1,19,1,temporary_failure,1
TXN_101626,CUST_1126,10286.4,29,10,3,84,11.75,1,1,1,53,0,temporary_failure,0
TXN_101627,CUST_1127,26930.64,8,0,5,19,3.47,1,1,1,54,0,temporary_failure,1
TXN_101628,CUST_1128,5104.82,41,2,3,60,3.94,1,0,1,57,1,bank_declined,0
TXN_101629,CUST_1129,22683.44,48,1,2,86,6.06,0,1,0,14,1,authentication_failure,0
TXN_101630,CUST_1130,37881.32,19,2,5,20,19.14,1,1,1,25,0,none,0
TXN_101631,CUST_1131,17574.3,48,4,0,87,14.82,1,0,0,32,0,bank_declined,0
TXN_101632,CUST_1132,33346.11,39,10,5,67,13.4,1,1,1,56,1,expired_card,0
TXN_101633,CUST_1133,39833.86,46,9,1,11,16.43,1,1,1,29,1,expired_card,0
TXN_101634,CUST_1134,46380.74,28,5,0,21,2.99,0,1,0,23,0,insufficient_funds,1
TXN_101635,CUST_1135,11961.71,46,8,1,19,17.26,1,1,1,22,1,temporary_failure,1
TXN_101636,CUST_1136,20146.0,57,11,3,81,12.1,1,0,1,8,0,network_error,1
TXN_101637,CUST_1137,7875.08,27,10,0,0,7.04,1,1,0,2,0,expired_card,0
TXN_101638,CUST_1138,49626.43,4,14,3,29,16.41,1,1,1,57,0,none,1
TXN_101639,CUST_1139,46371.95,58,14,4,23,16.15,1,0,1,35,0,bank_declined,1
TXN_101640,CUST_1140,27135.87,15,9,3,13,16.99,1,1,1,47,0,none,0
TXN_101641,CUST_1141,42149.05,35,11,3,35,2.75,1,0,0,6,0,bank_declined,1
TXN_101642,CUST_1142,26191.61,37,11,1,68,19.4,1,1,1,21,0,expired_card,0
TXN_101643,CUST_1143,31292.21,1,12,5,74,19.21,1,1,1,13,0,network_error,0
TXN_101644,CUST_1144,4729.48,3,3,4,23,7.47,1,1,1,47,0,temporary_failure,1
TXN_101645,CUST_1145,37836.94,47,6,3,59,1.78,1,0,1,28,0,temporary_failure,0
TXN_101646,CUST_1146,6647.36,24,5,3,54,3.76,1,1,1,49,1,temporary_failure,0
TXN_101647,CUST_1147,41355.56,27,1,4,76,19.86,0,0,1,15,0,bank_declined,1
TXN_101648,CUST_1148,39166.8,40,9,4,79,11.48,1,1,0,47,1,none,1
TXN_101649,CUST_1149,35524.61,36,10,0,23,7.45,1,1,1,33,0,temporary_failure,1
TXN_101650,CUST_1150,2097.17,34,10,1,76,6.12,0,1,0,9,0,network_error,1
TXN_101651,CUST_1151,15365.48,29,10,4,23,5.51,1,0,0,6,0,insufficient_funds,1
TXN_101652,CUST_1152,13376.69,24,14,4,53,13.45,1,1,1,24,1,none,1
TXN_101653,CUST_1153,18198.78,24,14,2,25,8.68,0,1,1,26,0,none,1
TXN_101654,CUST_1154,4655.84,42,7,5,65,19.33,1,1,1,14,0,none,0
TXN_101655,CUST_1155,46866.8,4,6,4,79,13.83,1,1,1,31,1,authentication_failure,0
TXN_101656,CUST_1156,27823.97,3,14,1,37,15.94,1,1,0,27,1,insufficient_funds,1
TXN_101657,CUST_1157,15484.56,34,14,5,64,6.21,1,1,0,8,1,none,1
TXN_101658,CUST_1158,20029.98,57,6,5,74,2.04,1,1,0,6,0,insufficient_funds,0
TXN_101659,CUST_1159,22525.97,49,13,3,50,10.01,1,0,1,58,0,insufficient_funds,0
TXN_101660,CUST_1160,30149.54,23,14,3,34,6.63,1,1,0,55,1,insufficient_funds,0
TXN_101661,CUST_1161,25929.27,53,7,3,42,4.44,1,0,0,15,0,expired_card,0
TXN_101662,CUST_1162,45993.78,56,11,3,28,19.08,1,1,0,25,1,expired_card,0
TXN_101663,CUST_1163,24999.09,52,11,2,36,9.16,1,1,1,34,1,expired_card,1
TXN_101664,CUST_1164,49610.25,23,12,4,80,3.91,1,1,1,16,1,bank_declined,0
TXN_101665,CUST_1165,42615.82,45,13,3,57,4.37,1,0,1,22,0,temporary_failure,1
TXN_101666,CUST_1166,10662.97,5,10,0,53,5.97,1,1,0,7,0,none,0
TXN_101667,CUST_1167,46550.58,31,0,3,38,19.99,1,0,0,1,1,authentication_failure,0
TXN_101668,CUST_1168,6083.41,53,14,4,41,5.73,1,1,0,30,0,bank_declined,1
TXN_101669,CUST_1169,40927.25,41,12,3,27,6.91,1,0,0,56,0,network_error,1
TXN_101670,CUST_1170,19216.98,57,0,2,28,13.36,1,1,0,51,0,insufficient_funds,0
TXN_101671,CUST_1171,43935.32,57,7,1,42,6.23,1,0,0,57,0,temporary_failure,0
TXN_101672,CUST_1172,43442.42,54,3,1,2,4.71,1,0,0,58,0,bank_declined,1
TXN_101673,CUST_1173,40354.49,6,4,4,9,3.59,1,0,0,56,1,insufficient_funds,0
TXN_101674,CUST_1174,39564.51,37,7,1,58,6.6,1,1,0,31,0,insufficient_funds,0
TXN_101675,CUST_1175,15442.55,57,4,1,13,2.57,0,1,1,28,0,none,0
TXN_101676,CUST_1176,4321.69,10,9,0,75,0.86,1,1,1,2,0,network_error,1
TXN_101677,CUST_1177,20328.11,40,3,4,46,16.19,1,0,1,7,0,authentication_failure,1
TXN_101678,CUST_1178,8924.17,7,11,4,41,3.19,1,1,0,58,1,expired_card,1
TXN_101679,CUST_1179,34839.07,39,5,1,31,15.63,1,1,0,1,1,none,1
TXN_101680,CUST_1180,17501.16,38,12,1,31,16.05,1,1,1,30,0,temporary_failure,1
TXN_101681,CUST_1181,48787.83,21,14,1,41,10.99,1,1,0,50,1,none,1
TXN_101682,CUST_1182,32156.31,20,11,5,31,6.54,1,0,1,48,0,network_error,0
TXN_101683,CUST_1183,41177.28,3,4,2,25,3.33,1,1,1,36,1,temporary_failure,1
TXN_101684,CUST_1184,6886.48,51,13,3,0,14.87,1,1,1,19,0,insufficient_funds,1
TXN_101685,CUST_1185,43142.12,22,6,2,55,12.23,1,0,1,28,0,authentication_failure,1
TXN_101686,CUST_1186,46161.03,47,13,4,1,13.28,1,1,1,16,0,expired_card,1
TXN_101687,CUST_1187,24506.98,4,9,0,80,0.67,0,1,1,9,1,insufficient_funds,1
TXN_101688,CUST_1188,30430.77,28,6,3,29,18.59,1,0,0,40,0,network_error,1
TXN_101689,CUST_1189,38311.05,12,12,0,70,1.79,1,1,0,21,1,expired_card,1
TXN_101690,CUST_1190,8989.48,38,3,5,51,7.65,1,1,0,5,0,bank_declined,1
TXN_101691,CUST_1191,25277.53,51,11,4,8,8.35,0,1,0,42,1,none,1
TXN_101692,CUST_1192,20113.55,36,12,5,21,0.53,1,1,0,33,0,none,1
TXN_101693,CUST_1193,7574.79,47,4,4,33,10.19,1,1,0,30,1,authentication_failure,0
TXN_101694,CUST_1194,18566.46,41,12,0,48,15.18,1,1,1,54,0,none,1
TXN_101695,CUST_1195,3688.16,5,2,0,0,16.55,1,1,0,11,0,temporary_failure,1
TXN_101696,CUST_1196,1582.85,13,14,0,72,17.65,1,0,0,11,1,temporary_failure,1
TXN_101697,CUST_1197,7017.76,23,3,4,83,10.01,1,1,0,15,1,bank_declined,0
TXN_101698,CUST_1198,48166.82,58,14,1,52,12.8,1,1,1,24,1,network_error,1
TXN_101699,CUST_1199,27611.62,50,13,0,82,2.05,1,1,0,21,0,network_error,0
TXN_101700,CUST_1200,48301.36,30,3,5,39,10.02,0,1,1,26,0,authentication_failure,0
TXN_101701,CUST_1201,21795.14,37,2,3,44,3.52,1,1,1,23,0,temporary_failure,1
TXN_101702,CUST_1202,15797.26,25,12,4,67,7.71,1,0,1,11,0,temporary_failure,1
TXN_101703,CUST_1203,25455.25,48,9,5,8,6.92,1,0,0,52,0,none,0
TXN_101704,CUST_1204,22143.73,27,4,2,21,8.76,1,0,1,17,0,none,0
TXN_101705,CUST_1205,5551.53,51,4,2,17,11.65,1,1,1,44,1,expired_card,0
TXN_101706,CUST_1206,32149.07,14,10,3,75,18.11,1,1,0,46,1,expired_card,0
TXN_101707,CUST_1207,11037.1,57,6,1,42,8.19,1,1,0,15,0,network_error,1
TXN_101708,CUST_1208,31093.52,48,3,0,38,19.63,1,1,0,3,0,insufficient_funds,1
TXN_101709,CUST_1209,32614.99,59,12,4,72,15.3,1,1,1,11,0,bank_declined,0
TXN_101710,CUST_1210,7855.64,47,3,5,5,10.47,1,1,0,48,1,expired_card,0
TXN_101711,CUST_1211,3349.08,54,8,0,82,13.06,1,1,1,32,0,network_error,1
TXN_101712,CUST_1212,39103.85,36,5,5,47,2.49,1,1,0,21,1,temporary_failure,0
TXN_101713,CUST_1213,23152.08,39,14,4,6,16.97,0,1,1,17,0,none,1
TXN_101714,CUST_1214,3190.74,16,3,2,79,11.86,1,1,1,53,0,none,1
TXN_101715,CUST_1215,49744.86,56,1,0,68,19.73,1,1,0,47,1,insufficient_funds,0
TXN_101716,CUST_1216,3171.69,22,5,3,15,12.91,0,1,0,32,1,network_error,1
TXN_101717,CUST_1217,34843.25,21,1,1,0,16.77,1,0,0,26,0,none,0
TXN_101718,CUST_1218,49188.84,54,4,3,36,16.1,1,0,0,41,0,temporary_failure,0
TXN_101719,CUST_1219,12187.25,21,5,1,82,7.24,1,1,1,18,1,authentication_failure,1
TXN_101720,CUST_1220,7369.79,8,3,5,36,5.56,0,1,0,47,0,authentication_failure,0
TXN_101721,CUST_1221,6332.83,49,13,0,80,8.89,1,0,1,13,1,bank_declined,1
TXN_101722,CUST_1222,15372.77,16,12,0,63,9.61,1,0,0,24,1,none,1
TXN_101723,CUST_1223,5321.98,59,2,1,89,5.18,1,0,0,33,1,bank_declined,0
TXN_101724,CUST_1224,34700.42,55,6,2,85,17.94,1,1,1,23,0,temporary_failure,1
TXN_101725,CUST_1225,3395.9,31,1,4,61,11.08,1,0,1,37,0,temporary_failure,1
TXN_101726,CUST_1226,25618.28,42,12,3,71,19.58,1,0,0,59,1,temporary_failure,0
TXN_101727,CUST_1227,49835.83,10,10,5,60,16.3,1,0,1,53,0,bank_declined,0
TXN_101728,CUST_1228,40754.32,32,13,3,32,11.34,1,0,0,22,0,expired_card,0
TXN_101729,CUST_1229,30876.41,59,5,3,65,18.97,1,1,1,4,1,insufficient_funds,0
TXN_101730,CUST_1230,15520.8,34,12,5,29,10.35,1,0,0,43,0,network_error,1
TXN_101731,CUST_1231,31307.62,9,3,5,19,17.8,1,1,0,58,1,expired_card,1
TXN_101732,CUST_1232,26493.96,17,5,0,59,7.48,1,1,1,35,1,insufficient_funds,0
